26575	15878	0
26581	15878	0
26608	15878	0
26373	15879	0
26380	15879	0
26407	15879	0
26408	15879	0
26409	15879	0
26413	15879	0
26414	15879	0
26415	15879	0
26416	15879	0
26433	15879	0
26438	15879	0
26439	15879	0
26440	15879	0
26441	15879	0
26444	15879	0
26445	15879	0
26455	15879	0
26479	15879	0
26483	15879	0
26486	15879	0
26579	15879	0
26580	15879	0
26378	15880	0
26410	15880	0
26414	15880	0
26415	15880	0
26416	15880	0
26424	15880	0
26425	15880	0
26441	15880	0
26484	15880	0
26558	15880	0
26559	15880	0
26564	15880	0
26599	15880	0
26413	15881	0
26414	15881	0
26415	15881	0
26420	15881	0
26438	15881	0
26457	15881	0
26462	15881	0
26483	15881	0
26484	15881	0
26519	15881	0
26528	15881	0
26579	15881	0
26599	15881	0
26602	15881	0
26369	15882	0
26402	15882	0
26413	15882	0
26415	15882	0
26416	15882	0
26421	15882	0
26428	15882	0
26446	15882	0
26551	15882	0
26558	15882	0
26597	15882	0
26414	15883	0
26415	15883	0
26458	15883	0
26521	15883	0
26556	15883	0
26575	15883	0
26577	15883	0
26578	15883	0
26595	15883	0
26605	15883	0
26374	15884	0
26416	15884	0
26439	15884	0
26467	15884	0
26484	15884	0
26496	15884	0
26552	15884	0
26554	15884	0
26578	15884	0
26600	15884	0
26388	15885	0
26405	15885	0
26408	15885	0
26432	15885	0
26440	15885	0
26445	15885	0
26483	15885	0
26502	15885	0
26577	15885	0
26578	15885	0
26599	15885	0
26600	15885	0
26374	15886	0
26383	15886	0
26392	15886	0
26408	15886	0
26419	15886	0
26439	15886	0
26447	15886	0
26456	15886	0
26481	15886	0
26482	15886	0
26489	15886	0
26508	15886	0
26552	15886	0
26553	15886	0
26570	15886	0
26573	15886	0
26576	15886	0
26577	15886	0
26616	15886	0
26383	15887	0
26430	15887	0
26447	15887	0
26480	15887	0
26489	15887	0
26552	15887	0
26601	15887	0
26369	15888	0
26372	15888	0
26403	15888	0
26422	15888	0
26425	15888	0
26490	15888	0
26552	15888	0
26569	15888	0
26368	15889	0
26373	15889	0
26381	15889	0
26402	15889	0
26454	15889	0
26504	15889	0
26545	15889	0
26573	15889	0
26599	15889	0
26600	15889	0
26602	15889	0
26377	15890	0
26378	15890	0
26380	15890	0
26382	15890	0
26384	15890	0
26388	15890	0
26393	15890	0
26412	15890	0
26422	15890	0
26454	15890	0
26462	15890	0
26510	15890	0
26526	15890	0
26534	15890	0
26564	15890	0
26574	15890	0
26575	15890	0
26600	15890	0
26391	15891	0
26408	15891	0
26466	15891	0
26572	15891	0
26600	15891	0
26388	15892	0
26402	15892	0
26424	15892	0
26450	15892	0
26454	15892	0
26464	15892	0
26466	15892	0
26469	15892	0
26539	15892	0
26581	15892	0
26584	15892	0
26598	15892	0
26599	15892	0
26600	15892	0
26427	15893	0
26429	15893	0
26430	15893	0
26498	15893	0
26582	15893	0
26591	15893	0
26601	15893	0
26602	15893	0
26610	15893	0
26618	15893	0
26391	15894	0
26429	15894	0
26450	15894	0
26477	15894	0
26495	15894	0
26496	15894	0
26569	15894	0
26603	15894	0
26411	15895	0
26423	15895	0
26432	15895	0
26450	15895	0
26454	15895	0
26455	15895	0
26463	15895	0
26492	15895	0
26523	15895	0
26538	15895	0
26563	15895	0
26569	15895	0
26579	15895	0
26610	15895	0
26420	15896	0
26423	15896	0
26434	15896	0
26478	15896	0
26483	15896	0
26484	15896	0
26487	15896	0
26488	15896	0
26585	15896	0
26594	15896	0
26595	15896	0
26608	15896	0
26368	15897	0
26404	15897	0
26423	15897	0
26433	15897	0
26434	15897	0
26479	15897	0
26503	15897	0
26578	15897	0
26579	15897	0
26368	15898	0
26374	15898	0
26408	15898	0
26420	15898	0
26423	15898	0
26433	15898	0
26483	15898	0
26551	15898	0
26552	15898	0
26554	15898	0
26555	15898	0
26589	15898	0
26592	15898	0
26603	15898	0
26605	15898	0
26609	15898	0
26368	15899	0
26405	15899	0
26429	15899	0
26432	15899	0
26444	15899	0
26483	15899	0
26523	15899	0
26553	15899	0
26565	15899	0
26576	15899	0
26605	15899	0
26614	15899	0
26453	15900	0
26564	15900	0
26565	15900	0
26578	15900	0
26579	15900	0
26606	15900	0
26613	15900	0
26614	15900	0
26616	15900	0
26370	15901	0
26444	15901	0
26445	15901	0
26453	15901	0
26457	15901	0
26468	15901	0
26485	15901	0
26490	15901	0
26504	15901	0
26565	15901	0
26613	15901	0
26368	15902	0
26445	15902	0
26450	15902	0
26453	15902	0
26491	15902	0
26558	15902	0
26559	15902	0
26580	15902	0
26378	15903	0
26442	15903	0
26445	15903	0
26449	15903	0
26450	15903	0
26451	15903	0
26458	15903	0
26486	15903	0
26508	15903	0
26535	15903	0
26559	15903	0
26560	15903	0
26561	15903	0
26586	15903	0
26601	15903	0
26383	15904	0
26432	15904	0
26438	15904	0
26447	15904	0
26449	15904	0
26450	15904	0
26451	15904	0
26452	15904	0
26454	15904	0
26455	15904	0
26456	15904	0
26533	15904	0
26560	15904	0
26561	15904	0
26582	15904	0
26620	15904	0
26383	15905	0
26384	15905	0
26430	15905	0
26438	15905	0
26447	15905	0
26449	15905	0
26450	15905	0
26451	15905	0
26452	15905	0
26453	15905	0
26454	15905	0
26459	15905	0
26487	15905	0
26496	15905	0
26519	15905	0
26560	15905	0
26561	15905	0
26572	15905	0
26592	15905	0
26438	15906	0
26444	15906	0
26445	15906	0
26446	15906	0
26447	15906	0
26448	15906	0
26449	15906	0
26450	15906	0
26451	15906	0
26452	15906	0
26453	15906	0
26454	15906	0
26455	15906	0
26457	15906	0
26465	15906	0
26467	15906	0
26479	15906	0
26488	15906	0
26549	15906	0
26554	15906	0
26558	15906	0
26559	15906	0
26560	15906	0
26561	15906	0
26381	15907	0
26425	15907	0
26439	15907	0
26440	15907	0
26441	15907	0
26443	15907	0
26444	15907	0
26447	15907	0
26449	15907	0
26450	15907	0
26451	15907	0
26452	15907	0
26453	15907	0
26454	15907	0
26455	15907	0
26456	15907	0
26457	15907	0
26459	15907	0
26462	15907	0
26469	15907	0
26476	15907	0
26477	15907	0
26478	15907	0
26503	15907	0
26543	15907	0
26380	15908	0
26439	15908	0
26443	15908	0
26445	15908	0
26449	15908	0
26450	15908	0
26451	15908	0
26452	15908	0
26453	15908	0
26454	15908	0
26456	15908	0
26457	15908	0
26528	15908	0
26530	15908	0
26623	15908	0
26379	15909	0
26448	15909	0
26449	15909	0
26450	15909	0
26451	15909	0
26452	15909	0
26453	15909	0
26454	15909	0
26455	15909	0
26456	15909	0
26458	15909	0
26459	15909	0
26541	15909	0
26557	15909	0
26368	15910	0
26379	15910	0
26380	15910	0
26382	15910	0
26402	15910	0
26412	15910	0
26419	15910	0
26445	15910	0
26448	15910	0
26450	15910	0
26451	15910	0
26452	15910	0
26453	15910	0
26455	15910	0
26456	15910	0
26457	15910	0
26479	15910	0
26523	15910	0
26545	15910	0
26582	15910	0
26583	15910	0
26584	15910	0
26592	15910	0
26606	15910	0
26368	15911	0
26379	15911	0
26380	15911	0
26382	15911	0
26396	15911	0
26397	15911	0
26398	15911	0
26410	15911	0
26411	15911	0
26442	15911	0
26443	15911	0
26444	15911	0
26445	15911	0
26448	15911	0
26450	15911	0
26451	15911	0
26452	15911	0
26488	15911	0
26523	15911	0
26553	15911	0
26558	15911	0
26583	15911	0
26378	15912	0
26379	15912	0
26380	15912	0
26381	15912	0
26390	15912	0
26393	15912	0
26403	15912	0
26409	15912	0
26427	15912	0
26428	15912	0
26431	15912	0
26434	15912	0
26439	15912	0
26441	15912	0
26442	15912	0
26443	15912	0
26445	15912	0
26448	15912	0
26451	15912	0
26457	15912	0
26476	15912	0
26546	15912	0
26553	15912	0
26585	15912	0
26588	15912	0
26589	15912	0
26590	15912	0
26601	15912	0
26375	15913	0
26377	15913	0
26378	15913	0
26379	15913	0
26380	15913	0
26381	15913	0
26382	15913	0
26383	15913	0
26384	15913	0
26387	15913	0
26409	15913	0
26442	15913	0
26457	15913	0
26458	15913	0
26475	15913	0
26482	15913	0
26520	15913	0
26554	15913	0
26575	15913	0
26577	15913	0
26604	15913	0
26375	15914	0
26377	15914	0
26378	15914	0
26379	15914	0
26380	15914	0
26381	15914	0
26382	15914	0
26383	15914	0
26416	15914	0
26424	15914	0
26443	15914	0
26444	15914	0
26446	15914	0
26457	15914	0
26517	15914	0
26545	15914	0
26547	15914	0
26552	15914	0
26553	15914	0
26604	15914	0
26609	15914	0
26376	15915	0
26378	15915	0
26379	15915	0
26380	15915	0
26381	15915	0
26382	15915	0
26411	15915	0
26413	15915	0
26443	15915	0
26444	15915	0
26451	15915	0
26454	15915	0
26465	15915	0
26484	15915	0
26486	15915	0
26525	15915	0
26547	15915	0
26548	15915	0
26549	15915	0
26581	15915	0
26375	15916	0
26380	15916	0
26381	15916	0
26411	15916	0
26464	15916	0
26512	15916	0
26524	15916	0
26576	15916	0
26582	15916	0
26593	15916	0
26605	15916	0
26383	15917	0
26384	15917	0
26455	15917	0
26461	15917	0
26492	15917	0
26549	15917	0
26551	15917	0
26553	15917	0
26582	15917	0
26379	15918	0
26420	15918	0
26510	15918	0
26550	15918	0
26581	15918	0
26389	15919	0
26429	15919	0
26480	15919	0
26498	15919	0
26501	15919	0
26503	15919	0
26504	15919	0
26505	15919	0
26506	15919	0
26507	15919	0
26521	15919	0
26542	15919	0
26550	15919	0
26551	15919	0
26552	15919	0
26553	15919	0
26556	15919	0
26571	15919	0
26584	15919	0
26597	15919	0
26600	15919	0
26458	15920	0
26472	15920	0
26506	15920	0
26516	15920	0
26550	15920	0
26551	15920	0
26555	15920	0
26583	15920	0
26584	15920	0
26389	15921	0
26479	15921	0
26503	15921	0
26533	15921	0
26550	15921	0
26551	15921	0
26552	15921	0
26553	15921	0
26554	15921	0
26555	15921	0
26565	15921	0
26576	15921	0
26375	15922	0
26381	15922	0
26383	15922	0
26478	15922	0
26490	15922	0
26535	15922	0
26547	15922	0
26548	15922	0
26550	15922	0
26554	15922	0
26581	15922	0
26586	15922	0
26596	15922	0
26417	15923	0
26503	15923	0
26548	15923	0
26550	15923	0
26551	15923	0
26553	15923	0
26554	15923	0
26599	15923	0
26600	15923	0
26410	15924	0
26445	15924	0
26447	15924	0
26479	15924	0
26498	15924	0
26536	15924	0
26537	15924	0
26547	15924	0
26550	15924	0
26551	15924	0
26553	15924	0
26554	15924	0
26582	15924	0
26382	15925	0
26384	15925	0
26399	15925	0
26417	15925	0
26473	15925	0
26474	15925	0
26544	15925	0
26552	15925	0
26565	15925	0
26599	15925	0
26601	15925	0
26368	15926	0
26413	15926	0
26459	15926	0
26480	15926	0
26525	15926	0
26541	15926	0
26546	15926	0
26548	15926	0
26562	15926	0
26578	15926	0
26581	15926	0
26600	15926	0
26368	15927	0
26376	15927	0
26407	15927	0
26410	15927	0
26417	15927	0
26462	15927	0
26482	15927	0
26539	15927	0
26544	15927	0
26547	15927	0
26551	15927	0
26602	15927	0
26379	15928	0
26385	15928	0
26418	15928	0
26420	15928	0
26459	15928	0
26516	15928	0
26544	15928	0
26548	15928	0
26563	15928	0
26570	15928	0
26607	15928	0
26369	15929	0
26400	15929	0
26409	15929	0
26425	15929	0
26445	15929	0
26448	15929	0
26451	15929	0
26468	15929	0
26490	15929	0
26539	15929	0
26545	15929	0
26549	15929	0
26558	15929	0
26425	15930	0
26431	15930	0
26477	15930	0
26481	15930	0
26491	15930	0
26542	15930	0
26545	15930	0
26548	15930	0
26571	15930	0
26572	15930	0
26576	15930	0
26579	15930	0
26607	15930	0
26475	15931	0
26491	15931	0
26499	15931	0
26542	15931	0
26543	15931	0
26544	15931	0
26546	15931	0
26548	15931	0
26557	15931	0
26563	15931	0
26571	15931	0
26572	15931	0
26598	15931	0
26599	15931	0
26619	15931	0
26443	15932	0
26446	15932	0
26463	15932	0
26473	15932	0
26480	15932	0
26481	15932	0
26482	15932	0
26503	15932	0
26541	15932	0
26542	15932	0
26546	15932	0
26547	15932	0
26571	15932	0
26596	15932	0
26597	15932	0
26608	15932	0
26478	15933	0
26479	15933	0
26539	15933	0
26540	15933	0
26541	15933	0
26543	15933	0
26544	15933	0
26545	15933	0
26547	15933	0
26559	15933	0
26396	15934	0
26401	15934	0
26402	15934	0
26452	15934	0
26460	15934	0
26461	15934	0
26476	15934	0
26523	15934	0
26532	15934	0
26534	15934	0
26535	15934	0
26540	15934	0
26547	15934	0
26558	15934	0
26567	15934	0
26568	15934	0
26414	15935	0
26427	15935	0
26450	15935	0
26467	15935	0
26468	15935	0
26485	15935	0
26486	15935	0
26496	15935	0
26497	15935	0
26505	15935	0
26533	15935	0
26536	15935	0
26545	15935	0
26546	15935	0
26547	15935	0
26552	15935	0
26553	15935	0
26557	15935	0
26558	15935	0
26559	15935	0
26561	15935	0
26562	15935	0
26563	15935	0
26565	15935	0
26566	15935	0
26567	15935	0
26373	15936	0
26374	15936	0
26375	15936	0
26387	15936	0
26400	15936	0
26411	15936	0
26419	15936	0
26428	15936	0
26446	15936	0
26448	15936	0
26449	15936	0
26452	15936	0
26462	15936	0
26467	15936	0
26468	15936	0
26474	15936	0
26479	15936	0
26481	15936	0
26486	15936	0
26488	15936	0
26489	15936	0
26521	15936	0
26532	15936	0
26533	15936	0
26535	15936	0
26541	15936	0
26546	15936	0
26547	15936	0
26563	15936	0
26567	15936	0
26387	15937	0
26406	15937	0
26447	15937	0
26463	15937	0
26500	15937	0
26514	15937	0
26537	15937	0
26542	15937	0
26546	15937	0
26547	15937	0
26552	15937	0
26559	15937	0
26563	15937	0
26567	15937	0
26607	15937	0
26461	15938	0
26463	15938	0
26467	15938	0
26469	15938	0
26491	15938	0
26534	15938	0
26559	15938	0
26613	15938	0
26388	15939	0
26450	15939	0
26461	15939	0
26463	15939	0
26533	15939	0
26570	15939	0
26388	15940	0
26392	15940	0
26396	15940	0
26399	15940	0
26441	15940	0
26442	15940	0
26449	15940	0
26463	15940	0
26466	15940	0
26467	15940	0
26503	15940	0
26523	15940	0
26538	15940	0
26564	15940	0
26571	15940	0
26593	15940	0
26598	15940	0
26403	15941	0
26431	15941	0
26432	15941	0
26441	15941	0
26462	15941	0
26463	15941	0
26465	15941	0
26477	15941	0
26483	15941	0
26508	15941	0
26594	15941	0
26371	15942	0
26388	15942	0
26463	15942	0
26464	15942	0
26466	15942	0
26524	15942	0
26525	15942	0
26526	15942	0
26530	15942	0
26536	15942	0
26611	15942	0
26613	15942	0
26411	15943	0
26437	15943	0
26446	15943	0
26452	15943	0
26458	15943	0
26471	15943	0
26535	15943	0
26546	15943	0
26573	15943	0
26597	15943	0
26435	15944	0
26455	15944	0
26456	15944	0
26468	15944	0
26471	15944	0
26500	15944	0
26517	15944	0
26518	15944	0
26534	15944	0
26546	15944	0
26556	15944	0
26568	15944	0
26574	15944	0
26370	15945	0
26421	15945	0
26431	15945	0
26432	15945	0
26442	15945	0
26452	15945	0
26453	15945	0
26501	15945	0
26503	15945	0
26518	15945	0
26519	15945	0
26546	15945	0
26547	15945	0
26597	15945	0
26601	15945	0
26616	15945	0
26368	15946	0
26421	15946	0
26452	15946	0
26453	15946	0
26503	15946	0
26505	15946	0
26513	15946	0
26531	15946	0
26561	15946	0
26578	15946	0
26597	15946	0
26392	15947	0
26411	15947	0
26413	15947	0
26465	15947	0
26472	15947	0
26483	15947	0
26508	15947	0
26511	15947	0
26512	15947	0
26515	15947	0
26516	15947	0
26519	15947	0
26526	15947	0
26530	15947	0
26548	15947	0
26597	15947	0
26611	15947	0
26373	15948	0
26382	15948	0
26440	15948	0
26442	15948	0
26452	15948	0
26458	15948	0
26465	15948	0
26499	15948	0
26501	15948	0
26517	15948	0
26519	15948	0
26525	15948	0
26526	15948	0
26534	15948	0
26547	15948	0
26568	15948	0
26573	15948	0
26588	15948	0
26394	15949	0
26417	15949	0
26442	15949	0
26454	15949	0
26463	15949	0
26465	15949	0
26469	15949	0
26486	15949	0
26487	15949	0
26501	15949	0
26512	15949	0
26520	15949	0
26525	15949	0
26544	15949	0
26545	15949	0
26547	15949	0
26573	15949	0
26406	15950	0
26432	15950	0
26440	15950	0
26455	15950	0
26491	15950	0
26524	15950	0
26539	15950	0
26544	15950	0
26590	15950	0
26592	15950	0
26616	15950	0
26395	15951	0
26406	15951	0
26423	15951	0
26441	15951	0
26442	15951	0
26468	15951	0
26493	15951	0
26501	15951	0
26515	15951	0
26525	15951	0
26526	15951	0
26527	15951	0
26551	15951	0
26581	15951	0
26622	15951	0
26396	15952	0
26406	15952	0
26431	15952	0
26432	15952	0
26441	15952	0
26443	15952	0
26466	15952	0
26516	15952	0
26544	15952	0
26545	15952	0
26551	15952	0
26404	15953	0
26433	15953	0
26440	15953	0
26443	15953	0
26465	15953	0
26496	15953	0
26505	15953	0
26514	15953	0
26530	15953	0
26552	15953	0
26553	15953	0
26554	15953	0
26574	15953	0
26403	15954	0
26412	15954	0
26440	15954	0
26441	15954	0
26442	15954	0
26443	15954	0
26444	15954	0
26448	15954	0
26459	15954	0
26472	15954	0
26486	15954	0
26487	15954	0
26511	15954	0
26526	15954	0
26543	15954	0
26555	15954	0
26569	15954	0
26389	15955	0
26399	15955	0
26433	15955	0
26435	15955	0
26436	15955	0
26443	15955	0
26447	15955	0
26449	15955	0
26450	15955	0
26556	15955	0
26577	15955	0
26602	15955	0
26403	15956	0
26427	15956	0
26435	15956	0
26444	15956	0
26445	15956	0
26449	15956	0
26451	15956	0
26501	15956	0
26527	15956	0
26381	15957	0
26399	15957	0
26403	15957	0
26412	15957	0
26421	15957	0
26428	15957	0
26429	15957	0
26434	15957	0
26445	15957	0
26451	15957	0
26452	15957	0
26468	15957	0
26495	15957	0
26501	15957	0
26566	15957	0
26378	15958	0
26412	15958	0
26414	15958	0
26428	15958	0
26429	15958	0
26431	15958	0
26440	15958	0
26445	15958	0
26446	15958	0
26447	15958	0
26451	15958	0
26453	15958	0
26510	15958	0
26520	15958	0
26543	15958	0
26558	15958	0
26559	15958	0
26615	15958	0
26401	15959	0
26445	15959	0
26447	15959	0
26450	15959	0
26469	15959	0
26506	15959	0
26507	15959	0
26511	15959	0
26558	15959	0
26368	15960	0
26372	15960	0
26430	15960	0
26436	15960	0
26437	15960	0
26438	15960	0
26441	15960	0
26449	15960	0
26450	15960	0
26451	15960	0
26452	15960	0
26463	15960	0
26500	15960	0
26503	15960	0
26504	15960	0
26520	15960	0
26523	15960	0
26531	15960	0
26532	15960	0
26558	15960	0
26572	15960	0
26573	15960	0
26577	15960	0
26578	15960	0
26593	15960	0
26379	15961	0
26450	15961	0
26466	15961	0
26479	15961	0
26490	15961	0
26497	15961	0
26500	15961	0
26511	15961	0
26518	15961	0
26519	15961	0
26526	15961	0
26530	15961	0
26533	15961	0
26543	15961	0
26559	15961	0
26562	15961	0
26574	15961	0
26589	15961	0
26591	15961	0
26615	15961	0
26437	15962	0
26439	15962	0
26441	15962	0
26450	15962	0
26452	15962	0
26496	15962	0
26497	15962	0
26498	15962	0
26504	15962	0
26511	15962	0
26514	15962	0
26530	15962	0
26534	15962	0
26535	15962	0
26562	15962	0
26564	15962	0
26603	15962	0
26608	15962	0
26371	15963	0
26380	15963	0
26382	15963	0
26445	15963	0
26458	15963	0
26460	15963	0
26462	15963	0
26470	15963	0
26496	15963	0
26497	15963	0
26498	15963	0
26512	15963	0
26514	15963	0
26530	15963	0
26540	15963	0
26544	15963	0
26591	15963	0
26368	15964	0
26370	15964	0
26397	15964	0
26403	15964	0
26438	15964	0
26455	15964	0
26458	15964	0
26460	15964	0
26485	15964	0
26497	15964	0
26499	15964	0
26500	15964	0
26519	15964	0
26527	15964	0
26547	15964	0
26566	15964	0
26567	15964	0
26568	15964	0
26569	15964	0
26593	15964	0
26380	15965	0
26432	15965	0
26456	15965	0
26459	15965	0
26460	15965	0
26471	15965	0
26479	15965	0
26495	15965	0
26498	15965	0
26499	15965	0
26500	15965	0
26501	15965	0
26504	15965	0
26511	15965	0
26514	15965	0
26516	15965	0
26522	15965	0
26526	15965	0
26527	15965	0
26534	15965	0
26541	15965	0
26542	15965	0
26544	15965	0
26559	15965	0
26566	15965	0
26568	15965	0
26609	15965	0
26403	15966	0
26446	15966	0
26447	15966	0
26449	15966	0
26454	15966	0
26485	15966	0
26502	15966	0
26510	15966	0
26511	15966	0
26512	15966	0
26523	15966	0
26546	15966	0
26547	15966	0
26568	15966	0
26571	15966	0
26610	15966	0
26381	15967	0
26383	15967	0
26403	15967	0
26409	15967	0
26410	15967	0
26413	15967	0
26414	15967	0
26415	15967	0
26416	15967	0
26432	15967	0
26446	15967	0
26449	15967	0
26471	15967	0
26476	15967	0
26504	15967	0
26505	15967	0
26528	15967	0
26542	15967	0
26543	15967	0
26548	15967	0
26550	15967	0
26552	15967	0
26553	15967	0
26572	15967	0
26573	15967	0
26580	15967	0
26385	15968	0
26397	15968	0
26404	15968	0
26416	15968	0
26419	15968	0
26420	15968	0
26421	15968	0
26423	15968	0
26424	15968	0
26440	15968	0
26442	15968	0
26471	15968	0
26477	15968	0
26484	15968	0
26501	15968	0
26507	15968	0
26511	15968	0
26528	15968	0
26537	15968	0
26549	15968	0
26550	15968	0
26574	15968	0
26612	15968	0
26368	15969	0
26420	15969	0
26421	15969	0
26425	15969	0
26459	15969	0
26500	15969	0
26510	15969	0
26511	15969	0
26529	15969	0
26539	15969	0
26551	15969	0
26552	15969	0
26553	15969	0
26556	15969	0
26557	15969	0
26564	15969	0
26575	15969	0
26611	15969	0
26612	15969	0
26615	15969	0
26369	15970	0
26382	15970	0
26404	15970	0
26426	15970	0
26456	15970	0
26457	15970	0
26458	15970	0
26459	15970	0
26466	15970	0
26478	15970	0
26488	15970	0
26496	15970	0
26510	15970	0
26515	15970	0
26523	15970	0
26529	15970	0
26536	15970	0
26556	15970	0
26561	15970	0
26562	15970	0
26569	15970	0
26576	15970	0
26578	15970	0
26579	15970	0
26596	15970	0
26622	15970	0
26370	15971	0
26426	15971	0
26434	15971	0
26472	15971	0
26519	15971	0
26523	15971	0
26545	15971	0
26383	15972	0
26399	15972	0
26457	15972	0
26458	15972	0
26500	15972	0
26525	15972	0
26535	15972	0
26544	15972	0
26556	15972	0
26580	15972	0
26378	15973	0
26382	15973	0
26388	15973	0
26450	15973	0
26457	15973	0
26458	15973	0
26472	15973	0
26492	15973	0
26494	15973	0
26495	15973	0
26496	15973	0
26506	15973	0
26508	15973	0
26509	15973	0
26519	15973	0
26525	15973	0
26545	15973	0
26547	15973	0
26579	15973	0
26581	15973	0
26602	15973	0
26621	15973	0
26384	15974	0
26387	15974	0
26447	15974	0
26448	15974	0
26458	15974	0
26471	15974	0
26472	15974	0
26500	15974	0
26504	15974	0
26508	15974	0
26514	15974	0
26515	15974	0
26519	15974	0
26545	15974	0
26579	15974	0
26623	15974	0
26446	15975	0
26459	15975	0
26480	15975	0
26510	15975	0
26512	15975	0
26523	15975	0
26531	15975	0
26570	15975	0
26577	15975	0
26623	15975	0
26375	15976	0
26384	15976	0
26398	15976	0
26438	15976	0
26458	15976	0
26476	15976	0
26498	15976	0
26499	15976	0
26504	15976	0
26508	15976	0
26515	15976	0
26516	15976	0
26533	15976	0
26567	15976	0
26576	15976	0
26582	15976	0
26599	15976	0
26600	15976	0
26612	15976	0
26395	15977	0
26432	15977	0
26441	15977	0
26442	15977	0
26461	15977	0
26481	15977	0
26500	15977	0
26503	15977	0
26507	15977	0
26515	15977	0
26531	15977	0
26546	15977	0
26551	15977	0
26580	15977	0
26582	15977	0
26587	15977	0
26597	15977	0
26393	15978	0
26442	15978	0
26458	15978	0
26473	15978	0
26507	15978	0
26509	15978	0
26514	15978	0
26517	15978	0
26524	15978	0
26539	15978	0
26575	15978	0
26596	15978	0
26597	15978	0
26393	15979	0
26400	15979	0
26407	15979	0
26432	15979	0
26447	15979	0
26448	15979	0
26449	15979	0
26451	15979	0
26454	15979	0
26457	15979	0
26458	15979	0
26473	15979	0
26510	15979	0
26511	15979	0
26532	15979	0
26546	15979	0
26375	15980	0
26380	15980	0
26402	15980	0
26444	15980	0
26445	15980	0
26446	15980	0
26448	15980	0
26452	15980	0
26476	15980	0
26478	15980	0
26479	15980	0
26482	15980	0
26510	15980	0
26511	15980	0
26512	15980	0
26513	15980	0
26519	15980	0
26524	15980	0
26532	15980	0
26569	15980	0
26583	15980	0
26602	15980	0
26376	15981	0
26386	15981	0
26389	15981	0
26421	15981	0
26426	15981	0
26428	15981	0
26429	15981	0
26431	15981	0
26432	15981	0
26442	15981	0
26447	15981	0
26449	15981	0
26452	15981	0
26454	15981	0
26458	15981	0
26465	15981	0
26475	15981	0
26476	15981	0
26477	15981	0
26478	15981	0
26479	15981	0
26482	15981	0
26483	15981	0
26519	15981	0
26521	15981	0
26524	15981	0
26589	15981	0
26596	15981	0
26608	15981	0
26622	15981	0
26375	15982	0
26381	15982	0
26392	15982	0
26399	15982	0
26447	15982	0
26448	15982	0
26449	15982	0
26451	15982	0
26452	15982	0
26454	15982	0
26461	15982	0
26473	15982	0
26474	15982	0
26480	15982	0
26481	15982	0
26482	15982	0
